event_id,predicate_name,value,confidence,rationale
E129,source_major_media,false,0.76,来源不是主流财经媒体
E129,event_scale_industry_level,false,0.72,未发现产业级表述
E129,policy_attention_followup,false,0.70,未发现政策后续关注扩散线索
E129,event_mentions_export,false,0.72,未发现出口/海外表述
E129,investor_questions_increase,false,0.82,未发现投资者提问线索
E129,event_has_quantitative_target,true,0.84,文本含可量化目标或金额
E129,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E129,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E129,demand_side_policy,false,0.74,政策未明确作用于需求侧
E129,supply_side_policy,false,0.74,政策未明确作用于供给侧
E129,capacity_policy_support,false,0.74,未发现产能政策支持线索
E129,event_evidence_strength,0.84,0.92,沿用事件抽取阶段的证据强度评分
E129,event_has_short_term_price_impact,0.60,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E130,has_policy_support,false,0.88,未发现政策支持载体
E130,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及储能主营业务或核心产品
E130,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E130,evidence_from_authoritative_source,false,0.72,来源为世纪新能源网
E130,event_policy_binding_strength,false,0.70,未发现强约束表述
E130,source_company_announcement,false,0.78,来源不是公司公告
E130,source_major_media,false,0.76,来源不是主流财经媒体
E130,event_scale_industry_level,false,0.72,未发现产业级表述
E130,policy_attention_followup,false,0.70,未发现政策后续关注扩散线索
E130,event_mentions_export,false,0.72,未发现出口/海外表述
E130,investor_questions_increase,false,0.82,未发现投资者提问线索
E130,event_has_quantitative_target,true,0.84,文本含可量化目标或金额
E130,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E130,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E130,demand_side_policy,false,0.74,政策未明确作用于需求侧
E130,supply_side_policy,false,0.74,政策未明确作用于供给侧
E130,capacity_policy_support,false,0.74,未发现产能政策支持线索
E130,event_evidence_strength,0.84,0.92,沿用事件抽取阶段的证据强度评分
E130,event_has_short_term_price_impact,0.60,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E131,has_policy_support,false,0.88,未发现政策支持载体
E131,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及储能主营业务或核心产品
E131,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E131,evidence_from_authoritative_source,false,0.72,来源为中国储能网
E131,event_policy_binding_strength,false,0.70,未发现强约束表述
E131,source_company_announcement,false,0.78,来源不是公司公告
E131,source_major_media,false,0.76,来源不是主流财经媒体
E131,event_scale_industry_level,false,0.72,未发现产业级表述
E131,policy_attention_followup,false,0.70,未发现政策后续关注扩散线索
E131,event_mentions_export,false,0.72,未发现出口/海外表述
E131,investor_questions_increase,false,0.82,未发现投资者提问线索
E131,event_has_quantitative_target,true,0.84,文本含可量化目标或金额
E131,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E131,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E131,demand_side_policy,false,0.74,政策未明确作用于需求侧
E131,supply_side_policy,false,0.74,政策未明确作用于供给侧
E131,capacity_policy_support,false,0.74,未发现产能政策支持线索
E131,event_evidence_strength,0.84,0.92,沿用事件抽取阶段的证据强度评分
E131,event_has_short_term_price_impact,0.60,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E132,has_policy_support,false,0.88,未发现政策支持载体
E132,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及储能主营业务或核心产品
E132,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E132,evidence_from_authoritative_source,false,0.72,来源为中国储能网
E132,event_policy_binding_strength,false,0.70,未发现强约束表述
E132,source_company_announcement,false,0.78,来源不是公司公告
E132,source_major_media,false,0.76,来源不是主流财经媒体
E132,event_scale_industry_level,false,0.72,未发现产业级表述
E132,policy_attention_followup,false,0.70,未发现政策后续关注扩散线索
E132,event_mentions_export,false,0.72,未发现出口/海外表述
E132,investor_questions_increase,false,0.82,未发现投资者提问线索
E132,event_has_quantitative_target,true,0.84,文本含可量化目标或金额
E132,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E132,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E132,demand_side_policy,false,0.74,政策未明确作用于需求侧
E132,supply_side_policy,false,0.74,政策未明确作用于供给侧
E132,capacity_policy_support,false,0.74,未发现产能政策支持线索
E132,event_evidence_strength,0.84,0.92,沿用事件抽取阶段的证据强度评分
E132,event_has_short_term_price_impact,0.60,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E133,has_policy_support,false,0.88,未发现政策支持载体
E133,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及储能主营业务或核心产品
E133,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E133,evidence_from_authoritative_source,false,0.72,来源为中国储能网
E133,event_policy_binding_strength,false,0.70,未发现强约束表述
E133,source_company_announcement,false,0.78,来源不是公司公告
E133,source_major_media,false,0.76,来源不是主流财经媒体
E133,event_scale_industry_level,false,0.72,未发现产业级表述
E133,policy_attention_followup,false,0.70,未发现政策后续关注扩散线索
E133,event_mentions_export,false,0.72,未发现出口/海外表述
E133,investor_questions_increase,false,0.82,未发现投资者提问线索
E133,event_has_quantitative_target,true,0.84,文本含可量化目标或金额
E133,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E133,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E133,demand_side_policy,false,0.74,政策未明确作用于需求侧
E133,supply_side_policy,false,0.74,政策未明确作用于供给侧
E133,capacity_policy_support,false,0.74,未发现产能政策支持线索
E133,event_evidence_strength,0.84,0.92,沿用事件抽取阶段的证据强度评分
E133,event_has_short_term_price_impact,0.60,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E134,has_policy_support,false,0.88,未发现政策支持载体
E134,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及储能主营业务或核心产品
E134,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E134,evidence_from_authoritative_source,false,0.72,来源为中国储能网
E134,event_policy_binding_strength,false,0.70,未发现强约束表述
E134,source_company_announcement,false,0.78,来源不是公司公告
E134,source_major_media,false,0.76,来源不是主流财经媒体
E134,event_scale_industry_level,false,0.72,未发现产业级表述
E134,policy_attention_followup,false,0.70,未发现政策后续关注扩散线索
E134,event_mentions_export,false,0.72,未发现出口/海外表述
E134,investor_questions_increase,false,0.82,未发现投资者提问线索
E134,event_has_quantitative_target,true,0.84,文本含可量化目标或金额
E134,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E134,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E134,demand_side_policy,false,0.74,政策未明确作用于需求侧
E134,supply_side_policy,false,0.74,政策未明确作用于供给侧
E134,capacity_policy_support,false,0.74,未发现产能政策支持线索
E134,event_evidence_strength,0.84,0.92,沿用事件抽取阶段的证据强度评分
E134,event_has_short_term_price_impact,0.60,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E135,has_policy_support,false,0.88,未发现政策支持载体
E135,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及储能主营业务或核心产品
E135,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E135,evidence_from_authoritative_source,false,0.72,来源为中国储能网
E135,event_policy_binding_strength,false,0.70,未发现强约束表述
E135,source_company_announcement,false,0.78,来源不是公司公告
E135,source_major_media,false,0.76,来源不是主流财经媒体
E135,event_scale_industry_level,false,0.72,未发现产业级表述
E135,policy_attention_followup,false,0.70,未发现政策后续关注扩散线索
E135,event_mentions_export,false,0.72,未发现出口/海外表述
E135,investor_questions_increase,false,0.82,未发现投资者提问线索
E135,event_has_quantitative_target,true,0.84,文本含可量化目标或金额
E135,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E135,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E135,demand_side_policy,false,0.74,政策未明确作用于需求侧
E135,supply_side_policy,false,0.74,政策未明确作用于供给侧
E135,capacity_policy_support,false,0.74,未发现产能政策支持线索
E135,event_evidence_strength,0.84,0.92,沿用事件抽取阶段的证据强度评分
E135,event_has_short_term_price_impact,0.60,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E178,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E178,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及整车主营业务或核心产品
E178,event_mentions_core_product,false,0.74,文本未显式提及核心产品关键词
E178,evidence_from_authoritative_source,true,0.94,来源为商务部等8部门
E178,event_policy_binding_strength,true,0.82,政策含强制/必须/不得等强约束表述
E178,source_company_announcement,false,0.78,来源不是公司公告
E178,source_major_media,false,0.76,来源不是主流财经媒体
E178,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E178,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E178,event_mentions_export,false,0.72,未发现出口/海外表述
E178,investor_questions_increase,false,0.82,未发现投资者提问线索
E178,event_has_quantitative_target,false,0.72,未发现可量化目标
E178,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E178,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E178,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E178,supply_side_policy,true,0.84,政策作用于供给、制造或产业链升级
E178,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E178,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E178,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E179,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E179,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及整车主营业务或核心产品
E179,event_mentions_core_product,false,0.74,文本未显式提及核心产品关键词
E179,evidence_from_authoritative_source,true,0.94,来源为商务部等8部门
E179,event_policy_binding_strength,true,0.82,政策含强制/必须/不得等强约束表述
E179,source_company_announcement,false,0.78,来源不是公司公告
E179,source_major_media,false,0.76,来源不是主流财经媒体
E179,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E179,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E179,event_mentions_export,false,0.72,未发现出口/海外表述
E179,investor_questions_increase,false,0.82,未发现投资者提问线索
E179,event_has_quantitative_target,false,0.72,未发现可量化目标
E179,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E179,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E179,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E179,supply_side_policy,true,0.84,政策作用于供给、制造或产业链升级
E179,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E179,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E179,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E180,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E180,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及整车主营业务或核心产品
E180,event_mentions_core_product,false,0.74,文本未显式提及核心产品关键词
E180,evidence_from_authoritative_source,true,0.94,来源为商务部等8部门
E180,event_policy_binding_strength,true,0.82,政策含强制/必须/不得等强约束表述
E180,source_company_announcement,false,0.78,来源不是公司公告
E180,source_major_media,false,0.76,来源不是主流财经媒体
E180,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E180,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E180,event_mentions_export,false,0.72,未发现出口/海外表述
E180,investor_questions_increase,false,0.82,未发现投资者提问线索
E180,event_has_quantitative_target,false,0.72,未发现可量化目标
E180,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E180,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E180,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E180,supply_side_policy,true,0.84,政策作用于供给、制造或产业链升级
E180,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E180,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E180,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E181,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E181,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及整车主营业务或核心产品
E181,event_mentions_core_product,false,0.74,文本未显式提及核心产品关键词
E181,evidence_from_authoritative_source,true,0.94,来源为商务部等8部门
E181,event_policy_binding_strength,true,0.82,政策含强制/必须/不得等强约束表述
E181,source_company_announcement,false,0.78,来源不是公司公告
E181,source_major_media,false,0.76,来源不是主流财经媒体
E181,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E181,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E181,event_mentions_export,false,0.72,未发现出口/海外表述
E181,investor_questions_increase,false,0.82,未发现投资者提问线索
E181,event_has_quantitative_target,false,0.72,未发现可量化目标
E181,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E181,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E181,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E181,supply_side_policy,true,0.84,政策作用于供给、制造或产业链升级
E181,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E181,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E181,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E182,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E182,policy_directly_related_to_business,false,0.78,政策原文证据未明确涉及整车主营业务或核心产品
E182,event_mentions_core_product,false,0.74,文本未显式提及核心产品关键词
E182,evidence_from_authoritative_source,true,0.94,来源为商务部等8部门
E182,event_policy_binding_strength,true,0.82,政策含强制/必须/不得等强约束表述
E182,source_company_announcement,false,0.78,来源不是公司公告
E182,source_major_media,false,0.76,来源不是主流财经媒体
E182,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E182,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E182,event_mentions_export,false,0.72,未发现出口/海外表述
E182,investor_questions_increase,false,0.82,未发现投资者提问线索
E182,event_has_quantitative_target,false,0.72,未发现可量化目标
E182,announcement_contains_uncertainty,false,0.78,未发现不确定性提示
E182,risk_or_uncertainty_disclosure,false,0.78,未发现集中风险披露线索
E182,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E182,supply_side_policy,true,0.84,政策作用于供给、制造或产业链升级
E182,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E182,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E182,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E183,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E183,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及风电主营业务或核心产品
E183,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E183,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E183,event_policy_binding_strength,false,0.70,未发现强约束表述
E183,source_company_announcement,false,0.78,来源不是公司公告
E183,source_major_media,false,0.76,来源不是主流财经媒体
E183,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E183,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E183,event_mentions_export,true,0.84,文本涉出口/海外市场表述
E183,investor_questions_increase,false,0.82,未发现投资者提问线索
E183,event_has_quantitative_target,false,0.72,未发现可量化目标
E183,announcement_contains_uncertainty,true,0.84,正文包含风险或不确定性提示
E183,risk_or_uncertainty_disclosure,true,0.86,事件属于风险披露、问询、业绩异常或供应链扰动
E183,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E183,supply_side_policy,false,0.74,政策未明确作用于供给侧
E183,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E183,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E183,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E184,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E184,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及风电主营业务或核心产品
E184,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E184,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E184,event_policy_binding_strength,false,0.70,未发现强约束表述
E184,source_company_announcement,false,0.78,来源不是公司公告
E184,source_major_media,false,0.76,来源不是主流财经媒体
E184,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E184,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E184,event_mentions_export,true,0.84,文本涉出口/海外市场表述
E184,investor_questions_increase,false,0.82,未发现投资者提问线索
E184,event_has_quantitative_target,false,0.72,未发现可量化目标
E184,announcement_contains_uncertainty,true,0.84,正文包含风险或不确定性提示
E184,risk_or_uncertainty_disclosure,true,0.86,事件属于风险披露、问询、业绩异常或供应链扰动
E184,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E184,supply_side_policy,false,0.74,政策未明确作用于供给侧
E184,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E184,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E184,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E185,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E185,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及风电主营业务或核心产品
E185,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E185,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E185,event_policy_binding_strength,false,0.70,未发现强约束表述
E185,source_company_announcement,false,0.78,来源不是公司公告
E185,source_major_media,false,0.76,来源不是主流财经媒体
E185,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E185,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E185,event_mentions_export,true,0.84,文本涉出口/海外市场表述
E185,investor_questions_increase,false,0.82,未发现投资者提问线索
E185,event_has_quantitative_target,false,0.72,未发现可量化目标
E185,announcement_contains_uncertainty,true,0.84,正文包含风险或不确定性提示
E185,risk_or_uncertainty_disclosure,true,0.86,事件属于风险披露、问询、业绩异常或供应链扰动
E185,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E185,supply_side_policy,false,0.74,政策未明确作用于供给侧
E185,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E185,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E185,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E186,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E186,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及风电主营业务或核心产品
E186,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E186,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E186,event_policy_binding_strength,false,0.70,未发现强约束表述
E186,source_company_announcement,false,0.78,来源不是公司公告
E186,source_major_media,false,0.76,来源不是主流财经媒体
E186,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E186,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E186,event_mentions_export,true,0.84,文本涉出口/海外市场表述
E186,investor_questions_increase,false,0.82,未发现投资者提问线索
E186,event_has_quantitative_target,false,0.72,未发现可量化目标
E186,announcement_contains_uncertainty,true,0.84,正文包含风险或不确定性提示
E186,risk_or_uncertainty_disclosure,true,0.86,事件属于风险披露、问询、业绩异常或供应链扰动
E186,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E186,supply_side_policy,false,0.74,政策未明确作用于供给侧
E186,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E186,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E186,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E187,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E187,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及风电主营业务或核心产品
E187,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E187,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E187,event_policy_binding_strength,false,0.70,未发现强约束表述
E187,source_company_announcement,false,0.78,来源不是公司公告
E187,source_major_media,false,0.76,来源不是主流财经媒体
E187,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E187,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E187,event_mentions_export,true,0.84,文本涉出口/海外市场表述
E187,investor_questions_increase,false,0.82,未发现投资者提问线索
E187,event_has_quantitative_target,false,0.72,未发现可量化目标
E187,announcement_contains_uncertainty,true,0.84,正文包含风险或不确定性提示
E187,risk_or_uncertainty_disclosure,true,0.86,事件属于风险披露、问询、业绩异常或供应链扰动
E187,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E187,supply_side_policy,false,0.74,政策未明确作用于供给侧
E187,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E187,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E187,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E188,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E188,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及储能主营业务或核心产品
E188,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E188,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E188,event_policy_binding_strength,false,0.70,未发现强约束表述
E188,source_company_announcement,false,0.78,来源不是公司公告
E188,source_major_media,false,0.76,来源不是主流财经媒体
E188,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E188,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E188,event_mentions_export,true,0.84,文本涉出口/海外市场表述
E188,investor_questions_increase,false,0.82,未发现投资者提问线索
E188,event_has_quantitative_target,false,0.72,未发现可量化目标
E188,announcement_contains_uncertainty,true,0.84,正文包含风险或不确定性提示
E188,risk_or_uncertainty_disclosure,true,0.86,事件属于风险披露、问询、业绩异常或供应链扰动
E188,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E188,supply_side_policy,false,0.74,政策未明确作用于供给侧
E188,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E188,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E188,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E189,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E189,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及储能主营业务或核心产品
E189,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E189,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E189,event_policy_binding_strength,false,0.70,未发现强约束表述
E189,source_company_announcement,false,0.78,来源不是公司公告
E189,source_major_media,false,0.76,来源不是主流财经媒体
E189,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E189,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E189,event_mentions_export,true,0.84,文本涉出口/海外市场表述
E189,investor_questions_increase,false,0.82,未发现投资者提问线索
E189,event_has_quantitative_target,false,0.72,未发现可量化目标
E189,announcement_contains_uncertainty,true,0.84,正文包含风险或不确定性提示
E189,risk_or_uncertainty_disclosure,true,0.86,事件属于风险披露、问询、业绩异常或供应链扰动
E189,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E189,supply_side_policy,false,0.74,政策未明确作用于供给侧
E189,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E189,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E189,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E190,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E190,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及储能主营业务或核心产品
E190,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E190,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E190,event_policy_binding_strength,false,0.70,未发现强约束表述
E190,source_company_announcement,false,0.78,来源不是公司公告
E190,source_major_media,false,0.76,来源不是主流财经媒体
E190,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E190,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E190,event_mentions_export,true,0.84,文本涉出口/海外市场表述
E190,investor_questions_increase,false,0.82,未发现投资者提问线索
E190,event_has_quantitative_target,false,0.72,未发现可量化目标
E190,announcement_contains_uncertainty,true,0.84,正文包含风险或不确定性提示
E190,risk_or_uncertainty_disclosure,true,0.86,事件属于风险披露、问询、业绩异常或供应链扰动
E190,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E190,supply_side_policy,false,0.74,政策未明确作用于供给侧
E190,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E190,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E190,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E191,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E191,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及储能主营业务或核心产品
E191,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E191,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E191,event_policy_binding_strength,false,0.70,未发现强约束表述
E191,source_company_announcement,false,0.78,来源不是公司公告
E191,source_major_media,false,0.76,来源不是主流财经媒体
E191,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E191,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E191,event_mentions_export,true,0.84,文本涉出口/海外市场表述
E191,investor_questions_increase,false,0.82,未发现投资者提问线索
E191,event_has_quantitative_target,false,0.72,未发现可量化目标
E191,announcement_contains_uncertainty,true,0.84,正文包含风险或不确定性提示
E191,risk_or_uncertainty_disclosure,true,0.86,事件属于风险披露、问询、业绩异常或供应链扰动
E191,demand_side_policy,true,0.86,政策作用于消费、补贴或终端需求
E191,supply_side_policy,false,0.74,政策未明确作用于供给侧
E191,capacity_policy_support,true,0.84,政策或权威事件与产能/项目建设相关
E191,event_evidence_strength,0.88,0.92,沿用事件抽取阶段的证据强度评分
E191,event_has_short_term_price_impact,0.14,0.70,基于 Discovery 同类事件绝对行业超额收益的 Beta 后验概率
E192,has_policy_support,true,0.96,文本含政策支持载体且来自政策/文件来源
E192,policy_directly_related_to_business,true,0.90,政策原文证据明确涉及储能主营业务或核心产品
E192,event_mentions_core_product,true,0.88,文本提及核心产品/业务关键词
E192,evidence_from_authoritative_source,true,0.94,来源为国家发展改革委 国家能源局
E192,event_policy_binding_strength,false,0.70,未发现强约束表述
E192,source_company_announcement,false,0.78,来源不是公司公告
E192,source_major_media,false,0.76,来源不是主流财经媒体
E192,event_scale_industry_level,true,0.84,文本涉及行业/产业/产业链级范围
E192,policy_attention_followup,true,0.84,政策或主题文本包含后续关注/扩散线索
E192,event_mentions_export,true,0.84,文本涉出口/海外市场表述
