doc_id,publish_time,status,error,annotation_input_sha256,prompt_version,annotated_at
CNINFO-002176-1220039679,2024-05-14,accepted,quantitative_evidence:quote_replaced_by_rule_anchor,540242181b1ed26b0bb49afda1f1cbc87fd487ba3f4d663a94951fddea07f73a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:17+08:00
LC-TEXT-0008,2024-05-15,accepted,demand_ev_positive:true_shorthand_anchored;policy_demand_support:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted,78e8e2d17416a501a10395a8bb298526bba2d4bbdf6e4105c970d367bded4c0c,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:16+08:00
CNINFO-002497-1220173618,2024-05-28,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,8f3f201ed47d18441a2c116cf0dc11ecc339ec10895a61677667c7688eae48ee,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:17+08:00
CNINFO-002466-1220237440,2024-06-03,accepted,supply_expansion:unverifiable_quote_demoted;quantitative_evidence:quote_replaced_by_rule_anchor;uncertainty_high:quote_replaced_by_rule_anchor,893d0453bb4f5b6c14b55c0ec53a251083c12d82f5876d646387ae22834f8a99,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:17+08:00
CNINFO-002594-1220237186,2024-06-03,accepted,demand_ev_positive:quote_replaced_by_rule_anchor;quantitative_evidence:quote_replaced_by_rule_anchor,36b55992df0407504d1114b5a610290141f97522a15095a2587edaf50364852e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:22+08:00
GFEX-WR-20240603,2024-06-03,accepted,warehouse_receipt_increase:true_shorthand_anchored;delivery_pressure:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,79fa0a9e84451c005f15c80e80b8bf5ffaeadf6aa2599a70b62183908dfbb71e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:18+08:00
GFEX-WR-20240605,2024-06-05,accepted,,9c00406f9474188c1fbe87d2af0c70a8dd95e96581fec355a3701f5d42d7d0ec,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:18+08:00
CNINFO-002466-1220402634,2024-06-20,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,7989c91177c741f35f8c161db1de5123f302bd52e93b05d264153463d7e00fe0,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:17+08:00
CNINFO-002497-1220401652,2024-06-20,accepted,,faafaf8458e778c67a09a6ee1c2ad7f5b61074a81bebf6de99c6314319443a26,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:19+08:00
CNINFO-002756-1220425354,2024-06-22,accepted,,9b3fec02e519e0eb4cd2906cff842980ffa4826117dcda802b239fade072a4e0,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:19+08:00
CNINFO-000762-1220505656,2024-07-01,accepted,supply_expansion:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted;uncertainty_high:unverifiable_true_demoted,80f96928468bd18f4f0f2d1a30b5cf763db9823725fed3507ac09ea3c1c53cd2,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:19+08:00
CNINFO-002594-1220512819,2024-07-02,accepted,demand_ev_positive:quote_replaced_by_rule_anchor,08dab2d94b1b1c33fb49ed48d4deb017c71204982f9c96ff0954044197ac77a4,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:21+08:00
GFEX-WR-20240704,2024-07-04,accepted,,007c6e654978365e819b202b6608323bc7dd687d68298f31e74e085bcedc54d9,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:19+08:00
CNINFO-002460-1220542580,2024-07-06,accepted,,87a6117d572fd377509ab2ea6bdfa871b1f88c700750301f40bfcdebec24b642,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:20+08:00
GFEX-WR-20240708,2024-07-08,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,12413c6ea192ed8ef1e4618792e198f33e67183494bf542640d6004cf951ad27,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:19+08:00
CNINFO-000762-1220589658,2024-07-10,accepted,,e23311a01f5c4558f665d97fb63bf72385d30ed6bc49241d0d0568c6bf75f9bb,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:20+08:00
CNINFO-000792-1220588490,2024-07-10,accepted,demand_weak_or_price_war:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,0d397e802612998494be50fe55c558523f6500a59d5b77e991dbdde8872a7c92,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:19+08:00
CNINFO-002176-1220587120,2024-07-10,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,d1492c3ccc0bd7a98f1eda1acd02154e0eba427859ca7ccd8843a24ea776e9db,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:20+08:00
CNINFO-002460-1220590149,2024-07-10,accepted,,130a6f6457b9e6446aaec8c053cfae5be0c269361fc88df95206072810b9d138,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:21+08:00
CNINFO-002466-1220590042,2024-07-10,accepted,supply_expansion:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted,1942788df650fd51bc49098f59ee1d4b214624e0c0d8fdb2c7c3eab95c634031,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:21+08:00
CNINFO-002756-1220589339,2024-07-10,accepted,,2bf0eb461f1904253bd7e883575aed9c987b6a6a67985ae0f5c8676457fb1a63,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:21+08:00
CNINFO-002240-1220602374,2024-07-11,accepted,demand_weak_or_price_war:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored,6da8b3268c6b82f6c16067c4b2e2ae629bec3d656fc7e1cba564caf6e594cbb3,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:22+08:00
CNINFO-002497-1220603707,2024-07-11,accepted,uncertainty_high:quote_replaced_by_rule_anchor,4e717f7dbf6affa9ce68ab915d7789d0c6f6e12f940cd949270889ba97c5c48e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:22+08:00
GFEX-WR-20240717,2024-07-17,accepted,,9ed542cdf3e10e1dc46dd654605697f191ee5fbfb90242990d70edee244e8a28,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:21+08:00
GFEX-WR-20240719,2024-07-19,accepted,,b1c6bb958abab5a5db63cd95d6fa899e7391f216f99bcf7407be00891e39e55f,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:22+08:00
GFEX-WR-20240723,2024-07-23,accepted,,6b8056aacd2b4d0b5d9557312a6c6105d3a694ba8c065e26c53ca9ec86777fb4,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:22+08:00
GFEX-WR-20240729,2024-07-29,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,6ba61eb9771f5e5edcb9ab237df229a8655a6b36847e26289783d459096b6613,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:21+08:00
GFEX-WR-20240730,2024-07-30,accepted,,b6a2c525043ef238b5d9742e6460380d42fce2f1cae74c64231e5c6080295c80,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:22+08:00
GFEX-WR-20240731,2024-07-31,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,fb70646f005f855002f334e624860f4fdabde0f7ce515bbc664649ab26fa3acf,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:23+08:00
GFEX-WR-20240801,2024-08-01,accepted,inventory_build:unverifiable_true_demoted;warehouse_receipt_increase:true_shorthand_anchored;delivery_pressure:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,445e4b0c2c6941c2d1d5348da6863aa95ab1d82446a6c2933fa5023ec0bf833f,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:23+08:00
CNINFO-002594-1220779562,2024-08-02,accepted,demand_ev_positive:quote_replaced_by_rule_anchor;quantitative_evidence:quote_replaced_by_rule_anchor,e23c926d16e72064b61ca08f6ca0c46369edc407de4ed41789a47a44c6a01378,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:24+08:00
GFEX-WR-20240802,2024-08-02,accepted,inventory_build:unverifiable_true_demoted;warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,6b8b394b0f402de82228b3c104e8811f86cce956a99aa6a3ed0694b53fdd679a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:23+08:00
GFEX-WR-20240805,2024-08-05,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,f7879ef0699df2ca90a2911ce4ff673618de0463acc612b5ca01490a51e7d2bc,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:23+08:00
GFEX-WR-20240806,2024-08-06,accepted,,5da60f9ca26cdc71ea12ab4d54066326a0dfbe66475e3037fe912852188165fc,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:24+08:00
GFEX-WR-20240807,2024-08-07,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,defaec3fe869cd3aecca4b9b686233ac9f5e942d8839b9544b91e2377a2bdbef,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:23+08:00
GFEX-WR-20240812,2024-08-12,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,121444bba20376c5a3dd3deea79f6a77ae01264f7cb53dea9e87d0c28915db9d,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:24+08:00
LC-TEXT-0009,2024-08-16,accepted,supply_expansion:unverifiable_true_demoted;demand_ev_positive:unverifiable_true_demoted;demand_storage_positive:unverifiable_true_demoted;policy_demand_support:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,f44fb17f1ad87137002f2392840a18ea295881cf12ee2aedc0defe04024f2569,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:23+08:00
CNINFO-002460-1220895995,2024-08-17,accepted,,2036a6e4a477e2a14d6b03ce080184fb1840a2e89a2fad78644c3bf3d2081c4c,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:25+08:00
GFEX-WR-20240821,2024-08-21,accepted,,72f7f3380ce8b6268e650d17ae5b86bdd7c0fff2d37898d09f77bd64cc5799e5,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:24+08:00
GFEX-WR-20240823,2024-08-23,accepted,,17939bedec89a63e2a3ae66f41bac4207b9d8b52ad4ebad65db620dc53c3809e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:24+08:00
GFEX-WR-20240827,2024-08-27,accepted,,43f11f85ddfe6b193ae9faffe4d14743ddf18ae40d0822dfe98b2bf8a2a77bd2,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:25+08:00
CNINFO-002497-1221049752,2024-08-30,accepted,,1fd8ad87e35bc3a78716d9437839fa9c519bbb2e0df97308a7fabe5f606161e4,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:25+08:00
GFEX-WR-20240830,2024-08-30,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,ef2414118928dccbebf59a0f9a0805ff317919287c610639de0742ee56097f3a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:26+08:00
CNINFO-002594-1221107186,2024-09-02,accepted,,322c92150f71b986ab269d3bb33e1615007fd0d270e8ca2824365f39cb6f1157,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:27+08:00
GFEX-WR-20240904,2024-09-04,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,88e8f68af5459ce4a36c9c3a6643ed382f8387e7bd8a89c4d91f37ad32285089,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:25+08:00
CNINFO-002497-1221137985,2024-09-05,accepted,supply_expansion:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,85375bc237eb23a713070a9d2ed9768ed52ac427f8fd61cc351cac641f09f4ad,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:26+08:00
GFEX-WR-20240912,2024-09-12,accepted,,560e08672800cba0f20a39b47b1fe8d472ea32e616540523c2a550c197a04a34,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:26+08:00
CNINFO-002594-1221336622,2024-10-08,accepted,demand_ev_positive:true_shorthand_anchored;demand_storage_positive:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,33688d3d4f8a8a8236e463948afd88256f934db693786302cb845a46a713d188,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:29+08:00
GFEX-WR-20241008,2024-10-08,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,45e876473e74641fd28a8272b306982482b84e763a8f747be0982eb1e5ca5905,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:26+08:00
CNINFO-002460-1221360099,2024-10-11,accepted,authoritative_source:true_shorthand_anchored,a3c333e7ab45d8c5adf9b7d7fea29b708beed84f20ef4553111c010d72bcf184,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:27+08:00
GFEX-WR-20241014,2024-10-14,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,ac9760563d92e11f0d849f038c26ec23fbb25594b2d6d0a5e30149972a137037,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:26+08:00
CNINFO-002240-1221418596,2024-10-18,accepted,,518e5c5e79cb5445dd9fa1a0f15e3404bfb16a808cf7afc5cda3521ed1a396e1,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:28+08:00
GFEX-WR-20241021,2024-10-21,accepted,,f9d1543daacecfabd5243fa94df40bb4812dcda6efa06ff7ef0f2f61f2225d1a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:27+08:00
CNINFO-002240-1221452426,2024-10-22,accepted,quantitative_evidence:quote_replaced_by_rule_anchor,d3b07c6138b9330659acb492c43dc530c9e3998ec2ec56c23ff2bdb07479005f,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:28+08:00
CNINFO-002466-1221508432,2024-10-25,accepted,inventory_drawdown:unverifiable_quote_demoted,845fea1f7cd963bf365df348be9ca3aedf2c08f364113b2aea9ad0aad284829c,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:28+08:00
CNINFO-002466-1221575510,2024-10-31,accepted,,3351266bb29569e6bdd592ba6844708e151a2e46bf6a634b2109962306e06aa2,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:28+08:00
CNINFO-002594-1221604106,2024-11-02,accepted,demand_ev_positive:true_shorthand_anchored;demand_storage_positive:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored;uncertainty_high:unverifiable_true_demoted,2747a8b47499f36caa76e4485c72a93e651aadb68119d82d2893538a54716724,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:32+08:00
GFEX-WR-20241104,2024-11-04,accepted,,abe6f9f35a851400b89442449d757d0b4cb355d21b1d8206603492c8c8ddef2d,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:28+08:00
GFEX-WR-20241105,2024-11-05,accepted,,d797ade85d7d29e6444f8e1569c8368b77f967ca233b0cc083efb06462cd3dff,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:29+08:00
GFEX-WR-20241111,2024-11-11,accepted,,8187744f939173d25466a449452c55d90dd18af331679da758f9d80dabfd285e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:29+08:00
GFEX-WR-20241113,2024-11-13,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,07f3913595cf70540056ac4f37f3f2d2745b91d360b5f531040fb269f1598753,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:28+08:00
GFEX-WR-20241118,2024-11-18,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,c882c27e66d7a83a0e3373efe76d7908704dfa34735f396bd5bf28a93b389b22,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:28+08:00
CNINFO-300390-1221777100,2024-11-19,accepted,,f7f89d34c4b33cda654f380260c056b98b887c2abf019c558a2ed2955ccda1e8,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:30+08:00
CNINFO-300390-1221777102,2024-11-19,accepted,supply_expansion:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,752c083022da0943943fed54953fec616a903bfbbb31344f44b5fb19a8459de5,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:31+08:00
CNINFO-300390-1221854244,2024-11-26,accepted,,95388bdf66fc9f779f239d6aeef8caf57eb6250f85af826dfe010a58341b90fc,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:30+08:00
GFEX-WR-20241127,2024-11-27,accepted,,ac1b86acb07c2f31688a34d93d0f26e9a280064bd3c3b44ca4c4024dd474c058,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:30+08:00
CNINFO-000408-1221866723,2024-11-28,accepted,delivery_pressure:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted,72733579def0768aa3bf86b6e1d8f33e511cb35d251847a460ed74da904ca4ac,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:31+08:00
CNINFO-002176-1221866003,2024-11-28,accepted,authoritative_source:quote_replaced_by_rule_anchor,eda7f7e37644ec657c0e815b783b1236ef948dc66b49e1306910bd5246aa04bf,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:31+08:00
CNINFO-002497-1221866074,2024-11-28,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted,6ec90b674f58a5847ea0a159aa84be3beac4ce2adc054301f8398d683a91903e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:30+08:00
GFEX-WR-20241129,2024-11-29,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,52d725c7375b813ff9ad14f9f47023a926168d505db7ef45a1b1c9a52b44bead,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:31+08:00
CNINFO-002594-1221902564,2024-12-02,accepted,demand_ev_positive:true_shorthand_anchored;demand_storage_positive:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,866ad3e951d3883d28e0e89e5805851d092c7d31e86fb4c8f64894e3fe570256,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:31+08:00
CNINFO-300390-1221902856,2024-12-02,accepted,,e65e06557ed272964d6e20579808c54f1d8d323f806c0bdf1d974fafbfc8765a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:31+08:00
GFEX-WR-20241202,2024-12-02,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,cffb0dcfbde1bfecc14213d8c09dd84b4d46ea7af6c99b65ad60bec5ec45eb0c,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:30+08:00
GFEX-WR-20241204,2024-12-04,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,a4894a13de79f92f3b0cec879a11654ba3046ba8a662cbc5987546d0529b7f7e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:32+08:00
GFEX-WR-20241205,2024-12-05,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,d784c8a25f13d998160d770eee07dfcaa60c1a792bf29f472df227be9938db6d,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:32+08:00
CNINFO-002460-1221941167,2024-12-06,accepted,,37769ffee58c8714d0f790eb642d01150582f56c6ed2400d2082ac5e761266b7,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:33+08:00
GFEX-WR-20241206,2024-12-06,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,63f24a3483748767496c6930527d3a1097d6bfa03ba68f2d46422aeb143c0868,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:32+08:00
GFEX-WR-20241209,2024-12-09,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,ecddb2e80e7911bd10febc77287913776cf234ee319087f104f14608b609e725,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:32+08:00
GFEX-WR-20241210,2024-12-10,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,3f6f357b733fe383a6ce913685aaae7a02c0a47da97f4d2619e3a0db710e77a1,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:32+08:00
GFEX-WR-20241211,2024-12-11,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,5879985d5409118448eb60221b10d84cc1a1283ee8c29127a4ab542eec813f3b,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:32+08:00
GFEX-WR-20241212,2024-12-12,accepted,inventory_build:unverifiable_true_demoted;warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,c8891356017906b38544048c30101624fc39d04b8709988476a142fdb6f970e4,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:32+08:00
CNINFO-002460-1222028365,2024-12-16,accepted,supply_expansion:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,fb0bd827e18c390f18ee619ceb9a10d09b961df3d9bd61b0c48ac948dc445b61,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:34+08:00
GFEX-WR-20241217,2024-12-17,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,7e2b19ca43babb10c33a76a015262ef100ee56f767944dea985c4228a685168a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:32+08:00
GFEX-WR-20241218,2024-12-18,accepted,inventory_build:unverifiable_true_demoted;warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,c0a50685d9f2756c0212a2b58fb26db8651f6609634d6365886cfbcb33daa85f,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:34+08:00
GFEX-WR-20241220,2024-12-20,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,fe23aa00544e98c03b487df74997a4c1fcf64ae9f2cedbc39565dd91844ccd03,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:33+08:00
LC-TEXT-0010,2024-12-20,accepted,,e25adfbe7b3b82361210219700fab728e7f26107e60084311aa8ea9f1490c13e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:33+08:00
GFEX-WR-20241224,2024-12-24,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,83c628d2244ad4416ee5528a252f829503e635f5605f618070676cf566289de6,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:35+08:00
LC-TEXT-0011,2024-12-24,accepted,policy_demand_support:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored,889e5b9be9ac9b18c6e5f9545daa391fa6758b35294aa1d7919bd3f90499dba9,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:35+08:00
GFEX-WR-20241226,2024-12-26,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,a1d2f0e414b28eaaaa641fd804eda2e8a916e2dcd8e3badc941bde64c2790d0b,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:34+08:00
LC-TEXT-0012,2024-12-26,accepted,demand_ev_positive:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,80ca543eb9db81b479b7e171d3ad96285d4b0afb6658b098d42f8d00973b5f78,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:35+08:00
GFEX-WR-20241231,2024-12-31,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,392d2d7d2881ca3e9eb07a2b60eac9a0862a9299bd7b23e5760243d42192a9fc,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:35+08:00
CNINFO-002594-1222201503,2025-01-02,accepted,demand_ev_positive:quote_replaced_by_rule_anchor;quantitative_evidence:quote_replaced_by_rule_anchor,6a9c427b048a33089a686c7a7aa5bc487391466091fe8ea20401127f209aa5f5,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:35+08:00
